"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","0319","ZagreusField_0319","","","","Завжди радий.","","",""
"Integrated","ZagreusField_","0320","ZagreusField_0320","","","","Привіт, народ.","","",""
"Integrated","ZagreusField_","0321","ZagreusField_0321","","","","Хорошої смерті.","","",""
"Integrated","ZagreusField_","0322","ZagreusField_0322","","","","Сюрприз.","","",""
"Integrated","ZagreusField_","0323","ZagreusField_0323","","","","З ними розібрався.","","",""
"Integrated","ZagreusField_","0324","ZagreusField_0324","","","","Привіт, Мег.","","",""
"Unused","ZagreusField_","0325","ZagreusField_0325","","","","Вітання, Мегеро.","","",""
"Integrated","ZagreusField_","0326","ZagreusField_0326","","","","Привітики, Мег.","","",""
"Integrated","ZagreusField_","0327","ZagreusField_0327","","","","Так!","","",""
"Integrated","ZagreusField_","0328","ZagreusField_0328","","","","Так.","","",""
"Integrated","ZagreusField_","0329","ZagreusField_0329","","","","Я зробив це!","","",""
"Integrated","ZagreusField_","0330","ZagreusField_0330","","","","Я зробив це.","","",""
"Integrated","ZagreusField_","0331","ZagreusField_0331","","","","Здається, так далеко я ще не заходив.","","",""
"Integrated","ZagreusField_","0332","ZagreusField_0332","","","","Так далеко я ще не діставався?","","",""
"Integrated","ZagreusField_","0333","ZagreusField_0333","","","","Я так далеко зайшов.","","",""
"Integrated","ZagreusField_","0334","ZagreusField_0334","","","","Я далеко від дому.","","",""
"Integrated","ZagreusField_","0335","ZagreusField_0335","","","","Ніколи так далеко не бував.","","",""
"Integrated","ZagreusField_","0336","ZagreusField_0336","","","","Час обирати сторону.","","",""
"Integrated","ZagreusField_","0337","ZagreusField_0337","","","","Вони змушують мене робити вибір.","","",""
"Integrated","ZagreusField_","0338","ZagreusField_0338","","","","Один з них розлютиться.","","",""
"Integrated","ZagreusField_","0339","ZagreusField_0339","","","","Одному з них це не сподобається.","","",""
"Integrated","ZagreusField_","0340","ZagreusField_0340","","","","Ей приятелю.","","",""
"Integrated","ZagreusField_","0341","ZagreusField_0341","","","","Просто проходжу повз.","","","We didn't make this note at the time, maybe the next line?"
"Integrated","ZagreusField_","0342","ZagreusField_0342","","","","Як воно?","","",""
"Greg","ZagreusField_","0343","ZagreusField_0343","","","","Що нового?","","",""
"Integrated","ZagreusField_","0344","ZagreusField_0344","","","","Привіт.","","",""
"Integrated","ZagreusField_","0345","ZagreusField_0345","","","","Гей, Скеллі.","","",""
"Integrated","ZagreusField_","0346","ZagreusField_0346","","","","Якщо ти наполягаєш, приятелю.","","",""
"Integrated","ZagreusField_","0348","ZagreusField_0348","","","","Ще один день у Тартарі. Чи ніч, жодного уявлення не маю.","","",""
"Integrated","ZagreusField_","0349","ZagreusField_0349","","","","...Я впораюсь.","","",""
"Integrated","ZagreusField_","0350","ZagreusField_0350","","","","Спершу, треба пройти повз злиденні тіні Тартару.","","",""
"Integrated","ZagreusField_","0351","ZagreusField_0351","","","","Легше сказати ніж зробити, і я безсумнівно наштовхнусь на Мег.","","",""
"Integrated","ZagreusField_","0352","ZagreusField_0352","","","","Полум'яна річка має бути трохи далі.","","",""
"Integrated","ZagreusField_","0353","ZagreusField_0353","","","","Звідти знайду шлях до Єлисейських полів, а далі...","","",""
"Integrated","ZagreusField_","0354","ZagreusField_0354","","","","...Ну гаразд, спробуємо ще раз.","","",""
"Integrated","ZagreusField_","0355","ZagreusField_0355","","","","Ее, щось та й придумаю.","","",""
"Integrated","ZagreusField_","0356","ZagreusField_0356","","","","Ну ось.","","",""
"Integrated","ZagreusField_","0357","ZagreusField_0357","","","","Вперед.","","",""
"Integrated","ZagreusField_","0358","ZagreusField_0358","","","","Оберемо це.","","",""
"Integrated","ZagreusField_","0359","ZagreusField_0359","","","","Можливо це.","","",""
"Integrated","ZagreusField_","0360","ZagreusField_0360","","","","Хто наступний.","","",""
"Integrated","ZagreusField_","0361","ZagreusField_0361","","","","Наступний!","","",""
"Integrated","ZagreusField_","0362","ZagreusField_0362","","","","Попереду довгий шлях. Думаю, я готовий.","","",""
"Integrated","ZagreusField_","0363","ZagreusField_0363","","","","Шлях до поверхні лежить десь там.","","",""
"Integrated","ZagreusField_","0364","ZagreusField_0364","","","","Я зможу. Я зможу. Я зможу.","","",""
"Integrated","ZagreusField_","0365","ZagreusField_0365","","","","Крізь всі ці перешкоди... лежить шлях на поверхню...","","",""
"Integrated","ZagreusField_","0366","ZagreusField_0366","","","","Кожен вихід пропонує власну винагороду.","","",""
"Integrated","ZagreusField_","0367","ZagreusField_0367","","","","Що тепер...","","",""
"Integrated","ZagreusField_","0368","ZagreusField_0368","","","","Куди тепер...","","",""
"Integrated","ZagreusField_","0369","ZagreusField_0369","","","","Котрий шлях обрати...","","",""
"Integrated","ZagreusField_","0370","ZagreusField_0370","","","","Ммм.","","",""
"Integrated","ZagreusField_","0371","ZagreusField_0371","","","","Мм-хмм.","","",""
"Integrated","ZagreusField_","0372","ZagreusField_0372","","","","Те, що треба.","","",""
"Integrated","ZagreusField_","0373","ZagreusField_0373","","","","Смачно.","","",""
"Integrated","ZagreusField_","0374","ZagreusField_0374","","","","Сила богів.","","",""
"Integrated","ZagreusField_","0375","ZagreusField_0375","","","","Боги дарують мені силу.","","",""
"Integrated","ZagreusField_","0376","ZagreusField_0376","","","","Сила Олімпу.","","",""
"Integrated","ZagreusField_","0377","ZagreusField_0377","","","","Могутність Олімпу.","","",""
"Integrated","ZagreusField_","0378","ZagreusField_0378","","","","Для перекусу згодиться.","","",""
"Integrated","ZagreusField_","0379","ZagreusField_0379","","","","Смакота.","","",""
"Integrated","ZagreusField_","0380","ZagreusField_0380","","","","Має згодитись.","","",""
"Integrated","ZagreusField_","0381","ZagreusField_0381","","","","Ця штука може відкрити зброю вдома.","","",""
"Integrated","ZagreusField_","0382","ZagreusField_0382","","","","Я можу використати це, щоб розблокувати зброю.","","",""
"Integrated","ZagreusField_","0383","ZagreusField_0383","","","","Ключ для зброї...","","",""
"Integrated","ZagreusField_","0384","ZagreusField_0384","","","","Це ключ...","","",""
"Integrated","ZagreusField_","0385","ZagreusField_0385","","","","Сила Титанів.","","",""
"Integrated","ZagreusField_","0386","ZagreusField_0386","","","","Це добре.","","",""
"Integrated","ZagreusField_","0387","ZagreusField_0387","","","","Так.","","",""
"Integrated","ZagreusField_","0388","ZagreusField_0388","","","","Краще.","","",""
"Integrated","ZagreusField_","0389","ZagreusField_0389","","","","Добре для здоров'я.","","",""
"Integrated","ZagreusField_","0390","ZagreusField_0390","","","","Не можу.","","",""
"Integrated","ZagreusField_","0391","ZagreusField_0391","","","","Не можу цього зробити.","","",""
"Integrated","ZagreusField_","0392","ZagreusField_0392","","","","Намарно.","","",""
"Integrated","ZagreusField_","0393","ZagreusField_0393","","","","Марно.","","",""
"Integrated","ZagreusField_","0394","ZagreusField_0394","","","","У жодному разі.","","",""
"Integrated","ZagreusField_","0395","ZagreusField_0395","","","","Не зараз.","","",""
"Integrated","ZagreusField_","0396","ZagreusField_0396","","","","Що за...?","","",""
"Integrated","ZagreusField_","0397","ZagreusField_0397","","","","Оточений...!","","",""
"Integrated","ZagreusField_","0398","ZagreusField_0398","","","","Я спійманий...!","","",""
"Integrated","ZagreusField_","0399","ZagreusField_0399","","","","Мене впіймали...!","","",""
"Integrated","ZagreusField_","0400","ZagreusField_0400","","","","Чорт забирай...!","","",""
"Integrated","ZagreusField_","0401","ZagreusField_0401","","","","Чию прихильність обрати?","","",""
"Integrated","ZagreusField_","0402","ZagreusField_0402","","","","Один бог, чи інший...","","",""
"Integrated","ZagreusField_","0403","ZagreusField_0403","","","","Потрібно обрати сторону.","","",""
"Integrated","ZagreusField_","0404","ZagreusField_0404","","","","Бог якого я не оберу, буде незадоволений.","","",""
"Integrated","ZagreusField_","0405","ZagreusField_0405","","","","Пробачте, Лорде Арес.","","",""
"Integrated","ZagreusField_","0406","ZagreusField_0406","","","","Пробач мені, Леді Артемідо.","","",""
"Integrated","ZagreusField_","0407","ZagreusField_0407","","","","Пробач мені, Афродіто.","","",""
"Integrated","ZagreusField_","0408","ZagreusField_0408","","","","Зробив те, що мав зробити.","","",""
"Integrated","ZagreusField_","0409","ZagreusField_0409","","","","Він це переживе.","","",""
"Integrated","ZagreusField_","0410","ZagreusField_0410","","","","Вона це переживе.","","",""
"Integrated","ZagreusField_","0411","ZagreusField_0411","","","","Тепер він злий.","","",""
"Integrated","ZagreusField_","0412","ZagreusField_0412","","","","Тепер вона зла.","","",""
"Integrated","ZagreusField_","0413","ZagreusField_0413","","","","Тепер він сердитий.","","",""
"Integrated","ZagreusField_","0414","ZagreusField_0414","","","","Тепер вона сердита.","","",""
"Integrated","ZagreusField_","0415","ZagreusField_0415","","","","Здається, він засмучений.","","",""
"Integrated","ZagreusField_","0416","ZagreusField_0416","","","","Здається, вона засмучена.","","",""
"Integrated","ZagreusField_","0417","ZagreusField_0417","","","","Що в меню.","","",""
"Integrated","ZagreusField_","0418","ZagreusField_0418","","","","Погляньмо, що тут у нас.","","",""
"Integrated","ZagreusField_","0419","ZagreusField_0419","","","","Є щось, що я міг би використати?","","",""
"Integrated","ZagreusField_","0420","ZagreusField_0420","","","","Тут має бути щось корисне.","","",""
"Integrated","ZagreusField_","0421","ZagreusField_0421","","","","Деякі з товарів Харона.","","",""
"Integrated","ZagreusField_","0422","ZagreusField_0422","","","","Що є на продаж.","","",""
